222 -1 0
916 -1 0
568 -1 0
600 -1 0
407 -1 0
665 -1 0
363 -1 0
189 -1 0
639 -1 0
1236 -1 0
157 -1 0
767 -1 0
880 -1 0
629 -1 0
40 -1 0
373 -1 0
495 -1 0
378 -1 0
1258 -1 0
522 -1 0
1124 -1 0
320 -1 0
1320 -1 0
27 -1 0
118 -1 0
1223 -1 0
700 -1 0
61 -1 0
128 -1 0
211 -1 0
1151 -1 0
690 -1 0
305 -1 0
850 -1 0
417 -1 0
646 -1 0
189 -1 0
227 -1 0
1277 -1 0
896 -1 0
266 -1 0
1170 -1 0
337 -1 0
888 -1 0
19 -1 0
940 -1 0
129 -1 0
577 -1 0
470 -1 0
325 -1 0
1287 -1 0
7 -1 0
408 -1 0
977 -1 0
960 -1 0
684 -1 0
1180 -1 0
11 -1 0
1314 -1 0
1349 -1 0
398 -1 0
791 -1 0
985 -1 0
869 -1 0
61 -1 0
900 -1 0
1206 -1 0
73 -1 0
909 -1 0
402 -1 0
1055 -1 0
483 -1 0
544 -1 0
1216 -1 0
326 -1 0
1133 -1 0
1042 -1 0
890 -1 0
295 -1 0
1276 -1 0
117 -1 0
1126 -1 0
715 -1 0
492 -1 0
645 -1 0
1252 -1 0
2 -1 0
831 -1 0
74 -1 0
143 -1 0
787 -1 0
305 -1 0
38 -1 0
695 -1 0
1120 -1 0
763 -1 0
1134 -1 0
591 -1 0
144 -1 0
175 -1 0
595 -1 0
476 -1 0
1346 -1 0
29 -1 0
453 -1 0
101 -1 0
1123 -1 0
1335 -1 0
372 -1 0
446 -1 0
211 -1 0
258 -1 0
1093 -1 0
939 -1 0
511 -1 0
1077 -1 0
999 -1 0
78 -1 0
1257 -1 0
1013 -1 0
200 -1 0
706 -1 0
1024 -1 0
804 -1 0
581 -1 0
607 -1 0
109 -1 0
403 -1 0
802 -1 0
517 -1 0
1031 -1 0
1251 -1 0
42 -1 0
472 -1 0
584 -1 0
380 -1 0
826 -1 0
555 -1 0
1350 -1 0
907 -1 0
140 -1 0
1156 -1 0
40 -1 0
717 -1 0
891 -1 0
1083 -1 0
598 -1 0
752 -1 0
585 -1 0
180 -1 0
237 -1 0
888 -1 0
1047 -1 0
464 -1 0
985 -1 0
510 -1 0
687 -1 0
76 -1 0
936 -1 0
1066 -1 0
392 -1 0
194 -1 0
1324 -1 0
249 -1 0
77 -1 0
941 -1 0
201 -1 0
930 -1 0
1180 -1 0
783 -1 0
171 -1 0
230 -1 0
533 -1 0
29 -1 0
1291 -1 0
223 -1 0
1195 -1 0
80 -1 0
809 -1 0
667 -1 0
1304 -1 0
1329 -1 0
121 -1 0
856 -1 0
855 -1 0
600 -1 0
360 -1 0
1040 -1 0
1092 -1 0
1207 -1 0
745 -1 0
234 -1 0
752 -1 0
651 -1 0
11 -1 0
1089 -1 0
562 -1 0
338 -1 0
957 -1 0
656 -1 0
926 -1 0
540 -1 0
311 -1 0
393 -1 0
664 -1 0
364 -1 0
715 -1 0
631 -1 0
71 -1 0
1275 -1 0
809 -1 0
902 -1 0
149 -1 0
569 -1 0
1288 -1 0
480 -1 0
1137 -1 0
394 -1 0
1112 -1 0
580 -1 0
442 -1 0
535 -1 0
47 -1 0
18 -1 0
860 -1 0
378 -1 0
1283 -1 0
1331 -1 0
1039 -1 0
711 -1 0
0 -1 0
698 -1 0
1322 -1 0
1300 -1 0
1082 -1 0
254 -1 0
6 -1 0
921 -1 0
270 -1 0
722 -1 0
965 -1 0
310 -1 0
705 -1 0
382 -1 0
758 -1 0
89 -1 0
1302 -1 0
413 -1 0
293 -1 0
174 -1 0
134 -1 0
504 -1 0
1087 -1 0
942 -1 0
947 -1 0
954 -1 0
1257 -1 0
291 -1 0
3 -1 0
7 -1 0
1024 -1 0
417 -1 0
641 -1 0
171 -1 0
686 -1 0
303 -1 0
392 -1 0
168 -1 0
261 -1 0
356 -1 0
810 -1 0
1231 -1 0
72 -1 0
1056 -1 0
654 -1 0
1153 -1 0
348 -1 0
1148 -1 0
1102 -1 0
198 -1 0
1167 -1 0
371 -1 0
641 -1 0
1025 -1 0
459 -1 0
15 -1 0
1148 -1 0
1117 -1 0
659 -1 0
971 -1 0
221 -1 0
1162 -1 0
76 -1 0
42 -1 0
51 -1 0
563 -1 0
1302 -1 0
60 -1 0
252 -1 0
17 -1 0
227 -1 0
744 -1 0
524 -1 0
936 -1 0
884 -1 0
4 -1 0
864 -1 0
365 -1 0
416 -1 0
1158 -1 0
1051 -1 0
391 -1 0
124 -1 0
353 -1 0
483 -1 0
1288 -1 0
1194 -1 0
104 -1 0
617 -1 0
1266 -1 0
108 -1 0
89 -1 0
637 -1 0
1238 -1 0
277 -1 0
238 -1 0
418 -1 0
1215 -1 0
265 -1 0
679 -1 0
457 -1 0
1084 -1 0
1125 -1 0
334 -1 0
16 -1 0
1269 -1 0
1052 -1 0
1087 -1 0
856 -1 0
903 -1 0
102 -1 0
728 -1 0
618 -1 0
1111 -1 0
53 -1 0
1065 -1 0
339 -1 0
1081 -1 0
677 -1 0
1271 -1 0
840 -1 0
822 -1 0
1119 -1 0
388 -1 0
23 -1 0
983 -1 0
517 -1 0
41 -1 0
1308 -1 0
1312 -1 0
788 -1 0
446 -1 0
947 -1 0
680 -1 0
1269 -1 0
1339 -1 0
57 -1 0
939 -1 0
912 -1 0
746 -1 0
887 -1 0
653 -1 0
308 -1 0
166 -1 0
52 -1 0
915 -1 0
1252 -1 0
722 -1 0
28 -1 0
620 -1 0
494 -1 0
515 -1 0
841 -1 0
38 -1 0
169 -1 0
1070 -1 0
530 -1 0
12 -1 0
1253 -1 0
525 -1 0
358 -1 0
926 -1 0
977 -1 0
525 -1 0
481 -1 0
882 -1 0
486 -1 0
969 -1 0
459 -1 0
530 -1 0
1308 -1 0
419 -1 0
1329 -1 0
256 -1 0
1031 -1 0
1265 -1 0
299 -1 0
303 -1 0
477 -1 0
836 -1 0
701 -1 0
525 -1 0
1308 -1 0
383 -1 0
197 -1 0
1251 -1 0
779 -1 0
455 -1 0
906 -1 0
207 -1 0
233 -1 0
163 -1 0
51 -1 0
203 -1 0
565 -1 0
472 -1 0
1213 -1 0
37 -1 0
1139 -1 0
826 -1 0
120 -1 0
1159 -1 0
889 -1 0
946 -1 0
1135 -1 0
439 -1 0
495 -1 0
719 -1 0
590 -1 0
88 -1 0
229 -1 0
146 -1 0
311 -1 0
703 -1 0
865 -1 0
1015 -1 0
1260 -1 0
606 -1 0
559 -1 0
1114 -1 0
411 -1 0
1151 -1 0
76 -1 0
938 -1 0
848 -1 0
1002 -1 0
989 -1 0
811 -1 0
1007 -1 0
42 -1 0
771 -1 0
954 -1 0
551 -1 0
406 -1 0
972 -1 0
422 -1 0
1061 -1 0
760 -1 0
155 -1 0
1347 -1 0
761 -1 0
331 -1 0
451 -1 0
77 -1 0
1244 -1 0
937 -1 0
228 -1 0
104 -1 0
64 -1 0
735 -1 0
926 -1 0
705 -1 0
1119 -1 0
587 -1 0
731 -1 0
956 -1 0
895 -1 0
629 -1 0
1289 -1 0
537 -1 0
278 -1 0
978 -1 0
1055 -1 0
711 -1 0
772 -1 0
279 -1 0
756 -1 0
1319 -1 0
1320 -1 0
99 -1 0
848 -1 0
69 -1 0
736 -1 0
1036 -1 0
212 -1 0
1346 -1 0
1066 -1 0
932 -1 0
1346 -1 0
277 -1 0
137 -1 0
274 -1 0
1262 -1 0
529 -1 0
1310 -1 0
1212 -1 0
1038 -1 0
999 -1 0
734 -1 0
911 -1 0
1082 -1 0
860 -1 0
1349 -1 0
195 -1 0
1183 -1 0
754 -1 0
570 -1 0
590 -1 0
421 -1 0
5 -1 0
759 -1 0
226 -1 0
602 -1 0
167 -1 0
809 -1 0
1285 -1 0
369 -1 0
249 -1 0
568 -1 0
831 -1 0
1148 -1 0
434 -1 0
238 -1 0
438 -1 0
275 -1 0
638 -1 0
1197 -1 0
464 -1 0
897 -1 0
605 -1 0
701 -1 0
19 -1 0
1254 -1 0
329 -1 0
249 -1 0
1117 -1 0
133 -1 0
1220 -1 0
623 -1 0
73 -1 0
293 -1 0
1192 -1 0
730 -1 0
610 -1 0
932 -1 0
1203 -1 0
814 -1 0
1227 -1 0
963 -1 0
472 -1 0
23 -1 0
811 -1 0
624 -1 0
1114 -1 0
225 -1 0
227 -1 0
180 -1 0
1230 -1 0
423 -1 0
1255 -1 0
895 -1 0
78 -1 0
780 -1 0
477 -1 0
866 -1 0
375 -1 0
251 -1 0
1321 -1 0
741 -1 0
481 -1 0
1326 -1 0
1045 -1 0
121 -1 0
932 -1 0
588 -1 0
510 -1 0
1302 -1 0
541 -1 0
340 -1 0
451 -1 0
392 -1 0
643 -1 0
1211 -1 0
347 -1 0
1078 -1 0
1138 -1 0
717 -1 0
122 -1 0
307 -1 0
647 -1 0
412 -1 0
869 -1 0
582 -1 0
904 -1 0
1027 -1 0
1205 -1 0
635 -1 0
895 -1 0
409 -1 0
728 -1 0
500 -1 0
571 -1 0
850 -1 0
584 -1 0
580 -1 0
712 -1 0
1326 -1 0
1216 -1 0
401 -1 0
312 -1 0
364 -1 0
55 -1 0
241 -1 0
4 -1 0
87 -1 0
781 -1 0
253 -1 0
215 -1 0
418 -1 0
726 -1 0
32 -1 0
320 -1 0
957 -1 0
746 -1 0
1152 -1 0
959 -1 0
543 -1 0
216 -1 0
1305 -1 0
1080 -1 0
1184 -1 0
678 -1 0
190 -1 0
146 -1 0
70 -1 0
1038 -1 0
1164 -1 0
1343 -1 0
423 -1 0
12 -1 0
1159 -1 0
159 -1 0
1085 -1 0
1054 -1 0
36 -1 0
288 -1 0
929 -1 0
908 -1 0
839 -1 0
166 -1 0
411 -1 0
44 -1 0
819 -1 0
660 -1 0
1152 -1 0
1108 -1 0
563 -1 0
1201 -1 0
866 -1 0
432 -1 0
564 -1 0
93 -1 0
940 -1 0
1026 -1 0
456 -1 0
686 -1 0
69 -1 0
1 -1 0
1068 -1 0
70 -1 0
482 -1 0
84 -1 0
32 -1 0
98 -1 0
830 -1 0
970 -1 0
1009 -1 0
856 -1 0
298 -1 0
200 -1 0
1085 -1 0
475 -1 0
1249 -1 0
554 -1 0
389 -1 0
306 -1 0
1274 -1 0
219 -1 0
286 -1 0
69 -1 0
200 -1 0
244 -1 0
392 -1 0
1243 -1 0
854 -1 0
1131 -1 0
617 -1 0
1213 -1 0
819 -1 0
656 -1 0
1283 -1 0
557 -1 0
237 -1 0
470 -1 0
1247 -1 0
301 -1 0
764 -1 0
589 -1 0
990 -1 0
297 -1 0
225 -1 0
1091 -1 0
542 -1 0
771 -1 0
1050 -1 0
658 -1 0
666 -1 0
812 -1 0
828 -1 0
588 -1 0
873 -1 0
154 -1 0
459 -1 0
1325 -1 0
307 -1 0
1290 -1 0
1268 -1 0
447 -1 0
420 -1 0
917 -1 0
511 -1 0
147 -1 0
272 -1 0
1329 -1 0
147 -1 0
1084 -1 0
877 -1 0
499 -1 0
1103 -1 0
411 -1 0
631 -1 0
134 -1 0
233 -1 0
1159 -1 0
1081 -1 0
733 -1 0
767 -1 0
60 -1 0
152 -1 0
1188 -1 0
525 -1 0
1148 -1 0
732 -1 0
422 -1 0
688 -1 0
1051 -1 0
1030 -1 0
235 -1 0
561 -1 0
813 -1 0
929 -1 0
401 -1 0
63 -1 0
14 -1 0
835 -1 0
324 -1 0
956 -1 0
1261 -1 0
522 -1 0
1254 -1 0
446 -1 0
817 -1 0
900 -1 0
592 -1 0
823 -1 0
609 -1 0
169 -1 0
825 -1 0
1264 -1 0
1205 -1 0
424 -1 0
716 -1 0
93 -1 0
1286 -1 0
824 -1 0
1172 -1 0
230 -1 0
868 -1 0
472 -1 0
646 -1 0
771 -1 0
1012 -1 0
200 -1 0
620 -1 0
1138 -1 0
1334 -1 0
485 -1 0
930 -1 0
773 -1 0
425 -1 0
430 -1 0
64 -1 0
572 -1 0
34 -1 0
66 -1 0
30 -1 0
466 -1 0
658 -1 0
191 -1 0
99 -1 0
593 -1 0
874 -1 0
1184 -1 0
878 -1 0
473 -1 0
826 -1 0
1277 -1 0
1105 -1 0
824 -1 0
332 -1 0
647 -1 0
778 -1 0
1137 -1 0
1033 -1 0
231 -1 0
1027 -1 0
583 -1 0
1045 -1 0
91 -1 0
81 -1 0
260 -1 0
1030 -1 0
405 -1 0
251 -1 0
405 -1 0
895 -1 0
810 -1 0
266 -1 0
692 -1 0
1090 -1 0
952 -1 0
683 -1 0
587 -1 0
870 -1 0
50 -1 0
898 -1 0
1102 -1 0
455 -1 0
0 -1 0
37 -1 0
1333 -1 0
1297 -1 0
174 -1 0
210 -1 0
1007 -1 0
599 -1 0
376 -1 0
90 -1 0
658 -1 0
612 -1 0
323 -1 0
870 -1 0
1223 -1 0
814 -1 0
848 -1 0
576 -1 0
887 -1 0
681 -1 0
558 -1 0
1290 -1 0
761 -1 0
99 -1 0
936 -1 0
841 -1 0
1312 -1 0
806 -1 0
862 -1 0
993 -1 0
411 -1 0
1085 -1 0
989 -1 0
1042 -1 0
947 -1 0
925 -1 0
259 -1 0
321 -1 0
839 -1 0
12 -1 0
167 -1 0
1215 -1 0
432 -1 0
1163 -1 0
1216 -1 0
327 -1 0
514 -1 0
587 -1 0
952 -1 0
965 -1 0
681 -1 0
432 -1 0
201 -1 0
1243 -1 0
680 -1 0
368 -1 0
171 -1 0
1314 -1 0
1258 -1 0
440 -1 0
788 -1 0
580 -1 0
585 -1 0
611 -1 0
967 -1 0
556 -1 0
761 -1 0
766 -1 0
156 -1 0
1053 -1 0
105 -1 0
1123 -1 0
1036 -1 0
894 -1 0
411 -1 0
19 -1 0
321 -1 0
562 -1 0
1197 -1 0
1135 -1 0
373 -1 0
179 -1 0
702 -1 0
494 -1 0
371 -1 0
554 -1 0
0 -1 0
116 -1 0
38 -1 0
6 -1 0
806 -1 0
808 -1 0
304 -1 0
519 -1 0
488 -1 0
1227 -1 0
477 -1 0
629 -1 0
423 -1 0
1048 -1 0
665 -1 0
247 -1 0
126 -1 0
1217 -1 0
1312 -1 0
75 -1 0
1093 -1 0
242 -1 0
532 -1 0
1086 -1 0
609 -1 0
596 -1 0
942 -1 0
357 -1 0
150 -1 0
493 -1 0
52 -1 0
388 -1 0
796 -1 0
223 -1 0
850 -1 0
765 -1 0
1081 -1 0
639 -1 0
1040 -1 0
1279 -1 0
338 -1 0
473 -1 0
306 -1 0
533 -1 0
1019 -1 0
1143 -1 0
1000 -1 0
1299 -1 0
434 -1 0
450 -1 0
434 -1 0
1317 -1 0
641 -1 0
596 -1 0
608 -1 0
1124 -1 0
364 -1 0
12 -1 0
532 -1 0
863 -1 0
814 -1 0
844 -1 0
48 -1 0
1023 -1 0
675 -1 0
637 -1 0
422 -1 0
813 -1 0
854 -1 0
706 -1 0
14 -1 0
561 -1 0
146 -1 0
829 -1 0
978 -1 0
1032 -1 0
178 -1 0
83 -1 0
291 -1 0
1140 -1 0
368 -1 0
922 -1 0
487 -1 0
1310 -1 0
803 -1 0
900 -1 0
654 -1 0
1194 -1 0
802 -1 0
417 -1 0
356 -1 0
164 -1 0
962 -1 0
3 -1 0
391 -1 0
706 -1 0
1154 -1 0
904 -1 0
431 -1 0
480 -1 0
1326 -1 0
829 -1 0
1237 -1 0
531 -1 0
570 -1 0
420 -1 0
35 -1 0
364 -1 0
821 -1 0
28 -1 0
133 -1 0
1288 -1 0
589 -1 0
867 -1 0
526 -1 0
1108 -1 0
373 -1 0
468 -1 0
954 -1 0
8 -1 0
701 -1 0
1014 -1 0
313 -1 0
932 -1 0
909 -1 0
1189 -1 0
28 -1 0
94 -1 0
818 -1 0
275 -1 0
86 -1 0
391 -1 0
90 -1 0
259 -1 0
444 -1 0
1143 -1 0
708 -1 0
443 -1 0
750 -1 0
661 -1 0
423 -1 0
494 -1 0
251 -1 0
637 -1 0
1137 -1 0
1027 -1 0
385 -1 0
214 -1 0
482 -1 0
393 -1 0
1091 -1 0
903 -1 0
1113 -1 0
406 -1 0
428 -1 0
772 -1 0
1198 -1 0
1317 -1 0
571 -1 0
553 -1 0
917 -1 0
904 -1 0
1137 -1 0
1221 -1 0
742 -1 0
141 -1 0
312 -1 0
651 -1 0
376 -1 0
887 -1 0
947 -1 0
663 -1 0
734 -1 0
905 -1 0
322 -1 0
662 -1 0
1197 -1 0
855 -1 0
768 -1 0
516 -1 0
989 -1 0
609 -1 0
1286 -1 0
744 -1 0
259 -1 0
888 -1 0
119 -1 0
449 -1 0
1328 -1 0
798 -1 0
137 -1 0
1190 -1 0
12 -1 0
334 -1 0
1204 -1 0
414 -1 0
1035 -1 0
742 -1 0
39 -1 0
816 -1 0
1307 -1 0
391 -1 0
197 -1 0
1043 -1 0
735 -1 0
938 -1 0
916 -1 0
1331 -1 0
922 -1 0
233 -1 0
1280 -1 0
1038 -1 0
1333 -1 0
384 -1 0
775 -1 0
743 -1 0
1063 -1 0
1226 -1 0
257 -1 0
7 -1 0
1201 -1 0
578 -1 0
1246 -1 0
788 -1 0
102 -1 0
127 -1 0
1158 -1 0
177 -1 0
839 -1 0
990 -1 0
43 -1 0
1129 -1 0
1078 -1 0
341 -1 0
539 -1 0
172 -1 0
179 -1 0
1206 -1 0
231 -1 0
472 -1 0
1281 -1 0
505 -1 0
215 -1 0
84 -1 0
533 -1 0
1127 -1 0
358 -1 0
144 -1 0
949 -1 0
376 -1 0
400 -1 0
1320 -1 0
339 -1 0
985 -1 0
794 -1 0
441 -1 0
657 -1 0
994 -1 0
450 -1 0
1038 -1 0
1042 -1 0
448 -1 0
453 -1 0
48 -1 0
566 -1 0
842 -1 0
410 -1 0
346 -1 0
1 -1 0
625 -1 0
933 -1 0
597 -1 0
754 -1 0
536 -1 0
722 -1 0
438 -1 0
1053 -1 0
339 -1 0
994 -1 0
973 -1 0
158 -1 0
920 -1 0
1006 -1 0
739 -1 0
313 -1 0
7 -1 0
695 -1 0
1199 -1 0
650 -1 0
801 -1 0
264 -1 0
924 -1 0
367 -1 0
857 -1 0
241 -1 0
1088 -1 0
59 -1 0
548 -1 0
351 -1 0
1054 -1 0
899 -1 0
1300 -1 0
1142 -1 0
1037 -1 0
544 -1 0
1120 -1 0
739 -1 0
965 -1 0
704 -1 0
1055 -1 0
1100 -1 0
114 -1 0
291 -1 0
1031 -1 0
1247 -1 0
599 -1 0
898 -1 0
263 -1 0
892 -1 0
470 -1 0
1004 -1 0
877 -1 0
1295 -1 0
845 -1 0
1131 -1 0
690 -1 0
871 -1 0
772 -1 0
1104 -1 0
1072 -1 0
500 -1 0
238 -1 0
136 -1 0
62 -1 0
841 -1 0
874 -1 0
624 -1 0
67 -1 0
1144 -1 0
1236 -1 0
1011 -1 0
1207 -1 0
198 -1 0
833 -1 0
1173 -1 0
34 -1 0
1252 -1 0
1070 -1 0
162 -1 0
1054 -1 0
739 -1 0
68 -1 0
747 -1 0
127 -1 0
139 -1 0
1335 -1 0
852 -1 0
1110 -1 0
326 -1 0
559 -1 0
1309 -1 0
196 -1 0
976 -1 0
1283 -1 0
1269 -1 0
1275 -1 0
824 -1 0
626 -1 0
13 -1 0
549 -1 0
590 -1 0
296 -1 0
663 -1 0
1124 -1 0
885 -1 0
1128 -1 0
796 -1 0
153 -1 0
77 -1 0
180 -1 0
1228 -1 0
670 -1 0
989 -1 0
1011 -1 0
333 -1 0
612 -1 0
211 -1 0
12 -1 0
133 -1 0
798 -1 0
588 -1 0
350 -1 0
348 -1 0
433 -1 0
465 -1 0
246 -1 0
613 -1 0
170 -1 0
516 -1 0
517 -1 0
403 -1 0
316 -1 0
580 -1 0
400 -1 0
1106 -1 0
1023 -1 0
210 -1 0
36 -1 0
490 -1 0
1043 -1 0
1208 -1 0
825 -1 0
112 -1 0
718 -1 0
1038 -1 0
794 -1 0
1137 -1 0
1306 -1 0
764 -1 0
638 -1 0
58 -1 0
1285 -1 0
1297 -1 0
643 -1 0
298 -1 0
1200 -1 0
313 -1 0
228 -1 0
502 -1 0
659 -1 0
1227 -1 0
493 -1 0
1251 -1 0
220 -1 0
926 -1 0
498 -1 0
414 -1 0
743 -1 0
304 -1 0
1283 -1 0
1281 -1 0
942 -1 0
1349 -1 0
180 -1 0
382 -1 0
653 -1 0
55 -1 0
755 -1 0
1307 -1 0
230 -1 0
1199 -1 0
420 -1 0
350 -1 0
1253 -1 0
769 -1 0
238 -1 0
157 -1 0
1199 -1 0
191 -1 0
1132 -1 0
1035 -1 0
105 -1 0
1063 -1 0
1105 -1 0
811 -1 0
1290 -1 0
1224 -1 0
949 -1 0
652 -1 0
1288 -1 0
2 -1 0
393 -1 0
1215 -1 0
661 -1 0
203 -1 0
283 -1 0
447 -1 0
